443	476	2182	4725	1254	2587	2064	8701	549	1246
7517	476	4725	2182	443	2064	1254	2587	8701	461
3070	1432	3227	1297	3923	16956	5188	10210	91	1406
7601	637	37704	1742	30094	42500	11646	41425	51484	7593
7607	7656	7085	3244	7614	7650	52335	7630	36431	24000
7719	33175	52130	26958	51805	27220	32567	58208	9220	28265
1500	2724	635	954	1152	2696	1543	9	5179	2747
7849	35322	58352	26846	16205	11810	22569	54735	17102	1381
5070	1436	1850	2235	711	50626	43015	4172	989	6887
3005	3120	2567	467	2794	14087	6408	10988	3066	1760
7954	20061	7972	46348	56407	44906	41563	22481	13536	47518
14888	2567	23863	39347	1766	6408	51493	6429	3120	30263
3925	571	40078	23587	24038	8053	58029	8069	3343	3943
575	1705	1500	2084	5603	8335	1070	2278	954	4116
9647	48922	8283	8302	8256	8273	15057	53398	765	48915
3	5149	34	4405	3838	3860	382	711	974	2173
3344	587	5153	11354	8055	586	3193	1286	4116	4364
8412	8422	8433	3894	2468	8418	23229	27952	8416	3960
4122	55905	29394	14647	9925	28330	9591	6595	15167	59741
2720	7701	582	2336	389	3127	284	303	2579	9166
8514	7011	16866	919	9886	4908	23159	4901	1819	2458
182	10746	25384	8533	12220	105	12224	10730	7033	48401
7701	2720	582	2336	3127	389	316	303	1585	9166
378	1436	711	1406	8337	1850	4059	1462	989	9158
569	8364	3194	713	6343	555	3708	35	978	225
8763	21642	13146	25416	21635	28737	8772	3213	45856	21646
10	14180	753	8360	4007	2352	1343	1462	12895	1857
3649	14348	36415	1097	12160	12397	5764	367	2889	24308
8924	48468	29799	55320	24301	28772	51625	24334	33460	51805
1458	42075	54209	24635	57301	52136	24579	1727	27464	11045
1509	8994	53056	11592	53099	35301	14370	8595	11577	53060
9041	28181	49119	42560	50494	4981	37806	20036	23925	49098
3708	569	978	3194	6343	35	555	8364	1828	225
3952	711	480	376	1850	1387	1436	9158	398	13302
9275	41563	27175	61136	58234	24295	6503	32307	53453	19969
9312	1423	25156	561	15290	56	19239	14047	26499	12201
9445	9444	19575	22446	33178	37964	19592	33135	19586	29107
9504	1108	37766	57116	30898	10147	49560	58824	18807	42525
8021	5595	5908	4184	9597	4314	9895	770	1377	258
9662	20671	53007	40829	44941	12151	29312	33698	12136	22723
3337	954	1500	1705	13511	1543	2084	880	42021	4846
35661	10440	35650	54625	10438	3960	9747	2915	689	18298
48423	19113	11321	1705	20195	1500	9787	42021	933	954
582	2720	3127	7701	389	2336	303	3123	284	9166
1867	919	1094	9886	1071	4298	1869	8517	5484	1172
1500	1543	635	1705	1231	1152	2696	3335	293	2724
9927	1462	1436	24206	2553	1406	4084	4059	34653	28717
1742	16866	4214	919	4908	5484	1071	4213	2567	649
10037	53300	58897	56410	10036	11222	45223	30304	26041	51922
91	711	3155	1306	1432	3070	1850	6	1462	5641
10115	48525	27384	17691	23488	24466	6145	1075	41287	48537
10165	55172	34606	48591	146	19989	47376	47106	43996	37338
10208	59139	18868	21365	35597	23393	40624	40686	48519	10194
4901	649	9886	4298	153	4877	919	641	4343	2441
842	126	2588	2550	6999	16880	1710	4947	2832	26466
10359	10391	26377	10372	10377	43001	31430	543	21024	10132
2182	476	2587	8701	3780	2062	1254	2064	1246	4725
2031	1828	22	1003	978	462	4090	998	504	1150
1377	8021	52082	4184	5908	9894	46534	5595	9895	327
8089	35496	8290	15113	8296	55327	12880	54839	7735	38651
3498	3453	3482	546	14206	10630	5441	25295	3389	2960
10676	11657	42753	28576	41193	45983	10672	10674	61443	42831
10698	58029	759	3226	15819	581	49960	10681	3343	608
48401	48397	10722	10746	23212	12227	48404	8533	48408	24707
3952	280	1943	376	1387	481	1386	15552	480	398
2234	12771	25159	13243	47464	13240	741	4187	26430	57663
944	740	46495	2760	3727	26561	40380	2031	11665	2352
561	570	17859	17880	602	56	17855	12055	16531	9295
4616	8300	5377	10895	3779	4332	29498	5375	2056	476
5512	33057	11969	39421	17655	582	32381	2720	7701	2336
10976	10975	34606	40239	37338	40250	47104	47108	47109	40247
11061	15451	2789	53603	42075	28857	18291	49332	51253	58923
32645	769	5713	339	11092	11096	47456	21907	1890	4232
9158	989	711	1436	1022	729	1850	1140	5692	1081
6928	44561	29776	23448	11435	24910	46029	51118	41426	52664
11191	11195	11200	11209	11220	11217	18238	6504	18666	17594
7701	3127	582	303	284	8653	2568	2579	10707	389
11320	11319	28435	8324	53620	27724	33728	33741	46874	9634
2550	842	4194	11352	52130	1668	15853	44653	2588	14761
76	546	612	2960	3372	5424	3073	3454	3470	4545
11435	27595	1075	3660	38399	60323	48342	29773	31159	8120
3443	549	476	4725	2182	1254	2587	9449	8701	2064
544	1547	7836	11405	12895	3022	2352	11537	43174	16117
11591	38399	32197	53095	50982	49419	11435	30796	15455	52732
91	711	3155	1306	911	1432	3070	1850	1462	1436
569	3194	2031	1150	30	8364	978	555	6343	22
2031	3194	1150	1462	235	569	6186	4762	8364	7408
11774	11773	51447	30627	45509	32748	7711	54530	60515	31806
3655	3638	12160	649	4831	1103	11276	1082	8524	2945
35790	15984	35771	46106	46077	19831	44588	59459	4142	25795
569	2031	1150	1	8364	978	555	6343	22	750
11945	3113	11970	11959	2278	2301	660	7256	27340	1070
12009	49271	24924	37304	11647	31691	25965	52006	36238	47389
3708	978	8364	1828	35	6343	569	555	225	3194
2031	615	10839	1462	711	91	22	6186	1003	4090
1172	923	926	5484	4758	394	1869	1071	11302	1094
5614	9399	6703	1494	16503	5536	5616	50585	6736	17589
12251	6993	36331	25619	24643	42035	35606	61199	44763	52021
12268	12270	32303	27049	12263	12264	31214	60356	30749	34258
1500	1543	954	1705	1231	933	2724	2696	3335	1685
4666	24261	40128	6218	18868	45591	22486	48412	44260	23105
257	519	81	1149	23960	26353	5399	476	6846	549
2724	1500	1705	1543	954	13511	933	635	1619	2545
1766	2567	6408	6429	40413	3266	14888	16866	44743	1760
12411	57230	20668	57595	36940	51444	18428	56738	24568	4999
2790	3678	10250	1097	9591	13302	14346	12415	21456	45441
12643	28765	19162	12656	9017	31738	57359	57295	57302	15225
42827	53721	3271	438	4511	42855	3050	3537	14888	3464
29516	18777	6950	5163	44820	20883	31922	41260	32316	29536
12748	11682	32054	27156	6843	20489	12738	11664	2760	37304
942	24	4003	8796	8841	13786	2760	1889	939	22715
1103	11327	3263	4895	649	344	1071	7886	1091	4831
1500	2724	635	954	1152	1543	2696	9	5179	2747
4029	46078	24011	12907	19831	4033	26152	37832	52385	6938
476	443	2064	5351	8701	4725	2182	1254	5264	2587
12951	27128	27121	55854	12954	43036	43666	61333	58705	30211
4298	153	1071	649	4901	4343	2810	1082	2441	5160
316	2336	766	7701	25671	4893	582	2586	6134	660
6533	954	1500	1543	1619	1705	933	3335	13511	5179
13149	55024	35303	42630	33299	24495	17544	48422	21363	39022
1071	4298	649	153	3080	4901	4343	641	4877	9886
13255	44859	25345	52179	20659	35878	55718	57913	33250	48423
3	5149	4405	3838	463	711	382	974	1986	34
15856	44165	2184	35190	4059	1436	44232	44003	6588	4904
4638	2834	2064	476	2062	2182	59805	5264	1254	23690
602	1554	27858	1532	599	9880	1535	16216	5616	6700
13504	23819	14826	4576	23803	52849	38600	23269	59801	3488
10587	13065	27591	4813	49062	44950	20711	23639	36077	37741
1500	1543	954	635	9	1231	1705	1152	2696	3335
13658	13629	10679	8908	2031	28058	11208	24652	15211	40
734	5515	116	2031	737	13017	8364	1003	3717	2931
2063	2587	476	2064	2062	1254	4725	2182	461	443
156	6069	13656	842	1340	2588	21513	2550	36825	35613
13960	13911	36599	48033	45913	5840	52898	13948	13964	13883
3708	6343	6244	978	8364	569	1828	728	35	8819
14020	17104	3761	6442	33456	40200	32659	19795	37741	40321
1500	1705	5603	954	1543	3335	933	635	2084	804
14070	43097	14085	35892	54884	55981	14078	10307	14092	14073
14111	2064	2062	4669	1254	1383	5264	461	2587	2063
711	486	1406	1850	1402	709	378	9359	989	2749
1071	4298	649	153	4901	3080	4343	641	4877	9886
3708	978	8364	1828	35	6343	569	555	225	3194
9044	43741	14310	61757	38925	24643	49945	44860	23548	53449
1999	104	4128	7798	14328	7794	12880	8855	47212	46848
91	711	3155	1306	911	3070	1850	6	1462	5641
14394	37149	28058	2031	14158	7941	2270	35887	19964	10065
3196	12880	104	8089	32219	52636	4128	3894	15113	1999
14403	36811	49692	105	2903	25384	18724	39091	18726	54972
14502	14210	60506	28435	49978	8260	61890	44831	28691	49975
14549	21457	36799	566	10463	36809	40414	61049	48659	564
2790	480	3072	3952	711	995	1251	5595	382	4255
3380	43517	43099	8304	3431	536	2182	39399	549	50488
2889	1097	4083	3199	4191	361	5484	480	1071	1091
14712	59447	4182	14714	14717	14715	26579	14706	14725	14719
14776	16646	2031	23438	57544	48380	29419	32543	2529	28058
476	443	1254	2064	4725	2587	2062	1246	3396	2182
476	3625	2062	14790	2587	1254	3391	461	3438	1246
14849	17619	4174	1141	729	1138	975	1140	5905	2757
14889	50485	23186	5706	27088	41489	24982	38227	46068	25260
4131	44165	4267	51802	44003	36938	32702	17412	5102	21086
3641	3220	711	4706	1097	1436	2235	1850	3258	1704
34717	4179	54577	15000	34205	9554	3246	21651	3213	35320
4442	2031	40	5494	3131	22	3220	711	3262	3258
15045	2984	3169	9851	38304	7128	7115	36658	6238	3004
12880	4128	8089	3196	2113	46856	34605	2000	15728	32219
4870	3600	23003	14524	5053	2198	1436	4987	5004	5055
15155	58326	15410	15168	15949	15970	43682	35519	59192	3393
6533	1500	954	1543	1705	1619	933	3335	13511	5603
1409	9295	9312	1423	561	25156	15290	56	9308	19239
561	570	6121	17859	16531	17855	12055	17880	1409	17865
15341	34672	1727	61136	41717	8908	61416	5318	45384	13487
13017	14	3847	3206	3717	5515	4110	116	734	737
5484	1869	92	4413	4415	2640	1094	1071	919	1172
15407	13732	56997	57005	13147	39906	29016	15215	29828	41143
8364	4762	37	4226	3194	569	30	978	17545	5456
15560	10517	5606	41655	33961	40493	11923	43620	11521	16825
15620	15913	7911	10710	31472	1436	29117	25188	50626	729
15658	19368	16756	19969	51568	15441	51549	52703	26438	37168
842	2588	126	61300	6999	2550	10723	5561	18848	34702
1719	15006	2901	40278	46848	2114	35496	61352	34844	57090
25384	3895	34381	3078	1742	169	7033	7592	4213	45317
15776	37520	16265	43317	30948	27079	28274	58534	4271	18926
569	3194	2031	1150	1	30	8364	978	555	6343
15875	15883	40027	28265	8166	19594	15893	26557	27016	19609
450	50526	3454	3271	3073	2960	15932	438	546	6828
16095	16038	16018	4517	48715	3812	16072	16453	3855	16039
575	1705	1500	2084	2278	1070	5603	8335	954	4116
3	5149	4405	3838	463	711	382	974	1986	34
1071	4298	649	153	4901	3080	4343	641	4877	9886
20068	3348	12639	2084	3335	9554	1619	954	10777	50218
2031	22	1003	1462	5657	711	28058	2094	13629	40
711	91	3070	3155	1306	1432	1850	911	1462	6
5616	5614	16503	6703	5468	16216	6736	25007	52561	50585
18	9103	3632	4987	7560	3359	5149	2193	13314	3
1999	4128	7794	7798	17173	8855	46848	12880	47212	14328
9880	16216	16912	599	602	16703	5583	8660	16914	16919
1500	1543	954	635	1705	1231	1152	2696	3335	293
256	50488	4324	1235	24797	4306	16272	8190	436	756
10	14180	753	8360	4007	1343	2352	12895	22612	6583
569	3194	2031	1150	1	30	8364	978	555	6343
16742	33226	25120	32230	33090	27820	14817	11159	14821	43564
61757	16432	32771	46414	16772	33452	16239	15447	33461	51272
16798	711	1850	480	3258	9158	1436	2235	71	3220
3245	1500	1705	9554	954	1543	3199	1619	2724	4116
3826	8364	5515	978	2031	116	13085	555	728	3194
1071	9886	4901	4908	4343	649	4877	3080	2441	4899
1071	4298	649	153	4901	3080	4343	641	4877	9886
16965	40686	18868	7372	57983	59657	17486	28265	20095	59490
427	8021	5595	4184	1161	1172	2774	8690	274	342
16902	35562	40619	56823	17058	35533	6133	52130	24270	39622
15716	5911	38847	1861	55495	35253	38893	56211	19286	2351
15749	32257	2774	17159	39926	8690	15732	53342	5691	4778
904	3245	1619	1500	9554	1543	1705	954	3199	13511
5515	116	13017	8364	734	3206	16792	3717	4110	1278
16140	24206	50480	48706	12690	47615	31655	27282	44593	11213
1543	954	1500	635	9	1619	2724	1152	1231	804
17247	2182	476	5264	2834	8701	9694	12687	4638	23802
4588	2834	5264	476	2587	2062	443	4725	4669	1254
6334	30464	52906	28658	39989	53823	35374	7568	6359	16034
1150	8364	15639	1462	1828	3194	569	23	2783	235
12243	17028	17296	17294	17299	26979	17314	17309	42460	161
2966	4210	38152	4225	42085	12895	2352	1462	711	3043
11970	4341	6134	17401	857	24047	3273	7275	3278	7256
842	2588	6999	2550	2832	35412	126	5227	1710	4947
4114	3851	5999	3824	3076	26846	31634	3812	6537	46679
1500	954	1543	635	9	1705	1231	1152	2696	2724
4110	3847	3717	13017	737	2031	3206	12052	1695	10790
4116	1705	1500	954	2278	1543	2084	1619	3199	13511
17674	17673	24311	1799	18828	34702	31126	51805	55320	40686
3365	4817	4877	2945	14656	27207	4901	4908	8524	4831
49676	49677	17742	17741	3652	7389	33202	3650	16203	19542
3895	3078	25466	35656	18940	7355	36726	25465	40811	169
5595	5908	8021	4184	9895	4314	1266	6972	1172	11201
17843	24635	1727	42075	41733	31744	1502	46432	1083	53442
3194	8364	569	30	2031	555	978	1150	713	39
17916	2340	9247	28328	47543	34467	51089	28349	27679	61240
4168	1436	711	1850	25	12531	28993	3028	729	4059
608	581	3226	8603	606	1690	52196	6216	58029	7046
1500	1543	954	635	1231	1705	1152	2696	293	3335
1760	8146	21387	5311	9886	3005	16866	7011	14054	919
281	2185	5835	271	8687	4250	1115	14657	536	10623
6774	2814	477	7724	2822	44023	3650	21293	9829	3652
7381	444	3652	3640	6403	2505	3648	21382	3271	16203
18124	21490	20097	54509	37566	22982	31849	55430	50982	20143
94	2031	7959	2301	8902	28058	22	236	4080	931
91	711	3155	1306	1432	911	3070	1850	6	1462
1543	13511	1500	1231	954	1705	2740	2278	933	1086
1500	1543	954	635	9	1231	1705	1152	2696	3335
7115	2960	760	546	3005	3073	76	3454	450	3169
13462	3194	15639	2031	26546	569	1462	5753	1278	1406
2725	5999	1681	24163	1097	51194	29598	711	27285	2235
4341	6134	3273	24047	3278	7256	2278	4116	31093	7275
2720	582	7701	2336	389	3127	303	2579	9166	580
34654	3216	13629	23855	61577	54025	94	28058	2280	4080
18551	61104	49101	19498	17220	10314	2203	8262	42888	61117
3070	1436	711	1406	1432	1462	1850	8337	2235	378
5004	2666	3600	711	2198	2751	3028	5149	1436	19337
2212	743	596	2520	25215	6129	3147	3847	116	11092
18641	1220	436	53506	18639	25594	17101	17116	18648	440
18210	1097	361	341	6380	4191	3220	4883	2889	5461
3	5149	698	4405	463	3838	34	1986	974	382
18776	48537	44044	51744	36570	48536	60452	21647	29516	41150
5595	8021	5908	4184	9895	4314	5149	711	1172	382
519	81	26353	6846	538	8304	1179	18498	536	1145
5908	9895	8021	5595	15032	29608	4184	9894	10489	50905
19004	20064	2235	2031	1462	19019	1436	16957	10699	24206
2720	582	7701	2336	389	3127	284	303	2579	1585
274	1161	1172	2774	5595	8690	8021	5908	5484	5722
19144	6415	38670	56541	1372	49105	15460	15464	7471	27922
2031	91	711	1432	22	41	1462	3070	1150	1850
3965	3119	1236	1879	4263	6790	4186	4271	436	5595
2794	3005	3066	6372	10988	1760	9632	2567	4298	9886
5484	4413	919	1094	2640	1869	1097	4415	4877	4901
281	2185	8687	5835	271	4250	1115	14657	10623	7602
19286	19297	29189	17779	59196	61596	45305	39867	30868	60834
6533	1500	954	1543	1705	1619	933	3335	5179	13511
3194	8364	30	569	1595	3735	912	1150	1828	750
1867	12727	8517	9886	4298	919	1869	1071	153	1094
13017	724	3206	4110	3847	3717	14	726	9345	9301
36425	52301	1502	8950	29100	1458	11045	36037	42075	55839
875	1500	1543	1705	933	1086	954	894	6727	2545
19457	14971	56646	36963	30399	56655	40962	56657	8679	25591
19474	2666	4902	5055	8502	19809	36813	50339	47007	3600
1500	1543	954	635	9	1705	1231	1152	2696	3335
2031	1003	1828	22	978	998	4090	1150	462	7408
2185	5835	271	536	4250	10623	14657	8687	1115	3198
1285	1293	586	3344	869	25716	29161	3193	600	644
9438	2814	477	2822	7724	44023	3650	21293	9829	9840
3194	30	569	8364	1150	912	2031	6343	555	978
19692	43384	17437	21457	36265	43391	21952	2515	43403	17436
9785	2912	4895	649	4877	9486	12104	4816	6058	1071
6727	1500	875	16211	1543	3199	1231	933	1705	635
5908	8021	4184	9895	4314	770	1266	1172	6972	11201
19926	17231	22493	2555	22501	11254	6243	2156	17214	36169
10267	14657	281	2185	271	10623	5835	19517	2771	4250
954	635	13511	1543	2724	1500	9	804	1619	1152
544	11536	11405	12895	2352	7836	711	1462	4225	1547
569	3194	2031	1150	1	30	8364	978	555	6343
20070	17655	9247	25717	32659	33057	2263	2336	1374	46485
919	36436	6937	9560	50982	11435	9580	4994	44475	9886
1500	1543	954	635	9	1705	1231	1152	3335	2696
5895	1097	7505	3931	12397	3641	341	4191	5761	4878
842	2588	5561	6999	2550	4947	126	2832	1710	15879
7832	233	240	2301	2031	12888	3239	17168	22	3199
711	1850	486	1406	1436	378	1402	989	709	432
3893	34605	2113	48962	13831	2110	3905	4128	15087	15728
660	11970	4341	3273	6134	3278	24047	857	7256	7275
3194	569	8364	30	713	555	6343	225	15639	912
9449	11453	549	476	3443	443	4725	2182	1254	3389
635	1543	2724	1500	954	1152	1619	1231	1705	5179
20404	20406	20412	20438	20436	6069	47854	9220	20403	46957
3258	711	2235	4793	5692	1436	1850	9158	2196	1406
11970	4341	6134	3273	24047	3278	2278	4116	31093	7275
91	711	3155	1306	911	1432	3070	1850	6	1462
3	5149	4405	3838	463	711	382	974	1986	34
8364	3708	555	6343	225	569	5522	713	1288	282
20590	33526	43599	4884	31537	8636	29926	36734	42305	19428
3239	40	2788	7832	16457	2031	17168	4078	2787	2301
4128	104	12880	1999	47212	1719	2113	7798	2000	34652
1463	1727	20677	20658	10137	51278	20685	53449	26517	51217
4895	344	583	649	584	6058	4877	12491	4901	6257
13247	13862	4635	41	2031	9942	9938	1003	20724	5631
954	1500	1231	1543	1705	2278	635	933	804	5459
20758	20756	14598	20757	2814	9837	40577	40573	2822	3650
20769	8709	20783	3552	14799	53722	8304	8204	3582	1181
13831	2110	3893	15100	3905	15084	15091	2113	16465	13829
954	1500	1231	1543	1705	2278	635	933	804	1685
20825	43015	1406	15913	989	729	11239	9359	711	1436
20915	20904	3679	20671	49815	45457	20848	54609	30574	18755
20958	20961	15120	31304	59003	55480	61402	44409	36457	25866
20993	30584	52190	201	24250	55024	55136	14133	48422	24703
1179	257	81	26353	519	18498	8304	57881	501	6846
5858	34484	51718	20671	34483	58688	27929	30437	5776	27930
954	2696	5603	2084	1500	33855	8335	804	293	5179
20805	1462	24206	4084	19075	50480	19859	5354	10699	5513
19141	55243	43891	27952	41435	29589	55172	55369	24595	21165
1500	954	1705	1543	933	1231	1685	635	2696	293
5552	5551	56211	21730	3820	5515	2031	5505	9400	13085
48100	12654	35330	51787	21289	43608	54809	26227	7172	58316
569	3194	2031	1150	1	30	8364	978	555	6343
21358	58534	24695	57115	61118	34531	37541	28446	42119	52488
3271	3050	438	6828	3464	6408	3120	9441	11007	3462
21456	9591	1097	5930	3678	21441	30569	44845	4455	480
2196	2235	41931	711	1406	4793	12531	1436	1850	3258
1705	1500	954	1543	12639	880	933	13511	4846	48423
3631	21545	6347	6350	6327	30464	54023	19149	53790	53806
753	12895	2352	14180	1343	8360	10	4225	2031	1379
753	14180	5392	2352	10	1343	940	12895	4007	8360
12567	7046	11657	3530	10676	52612	61434	7121	3960	21579
5149	974	8403	382	2173	3627	294	3	8021	711
7331	21619	52302	38750	44370	13593	7327	44390	21589	51922
21655	52190	21654	4787	1075	60921	19197	38011	33426	60312
21744	21693	21743	21607	40806	23043	8610	21805	21697	31961
760	3169	7128	10244	3005	7115	12072	9430	9421	35892
1462	1681	2744	28993	4084	4033	3979	3028	4037	10699
842	15879	14148	2588	4947	6999	2832	1710	51042	126
22008	21923	21986	40941	40936	22002	21914	50582	60465	40937
1500	1543	954	635	1231	1705	1152	2696	3335	293
1500	1543	954	1705	1231	1152	2696	3335	293	2724
8296	54998	8290	8089	55327	26473	7784	23105	15072	10979
6231	3226	8603	1716	12835	5168	608	35482	581	7809
3120	6408	6429	2567	3271	9441	3005	3272	1766	6828
4255	3072	653	995	2790	13276	480	631	22126	13302
22133	4112	59909	57356	11189	46036	22146	24133	56872	59901
1327	4895	4901	1359	14656	344	19205	6058	649	4908
4332	57153	57159	39399	3380	3779	57156	10895	2048	13758
91	711	3155	1306	911	1432	3070	1850	6	1462
3113	11967	22224	6134	10586	10224	23108	22215	28056	11970
569	3194	8364	30	2031	1	1150	6343	978	43
18331	42525	54976	50513	52340	20195	33001	14787	10147	22830
22331	40829	17985	22723	52658	1075	30816	10537	29093	21420
22369	6503	28789	60873	43633	52703	37793	32308	60738	32764
13017	3847	3206	3717	5515	116	4110	734	737	726
15434	28582	22411	47445	1705	2084	52281	24047	20195	33001
8089	35496	3906	8290	15113	8296	55327	12880	7735	54839
2178	6024	11425	7568	10109	11128	4462	14785	11143	14862
22528	7865	7853	22534	22101	22531	22533	47703	26921	26846
1172	5484	923	919	926	4758	1097	1094	4901	8021
3194	30	2031	569	8364	1150	1278	1003	978	555
1500	1543	954	635	1152	2724	9	1231	1705	1619
5153	11354	8055	586	3193	1286	4116	4364	1267	1340
1071	4298	649	153	4901	3080	4343	641	4877	6058
3335	5179	33855	804	2084	635	2510	2724	954	2696
22712	61549	29069	28960	61538	58951	26166	45328	29731	33483
746	401	370	369	9113	53267	3086	8648	2252	9243
26353	519	6846	18498	501	1179	495	498	1145	538
2301	2278	7256	1705	1500	6772	1086	1543	660	1231
4513	32918	15639	569	8364	1278	1003	3194	978	30
4725	50648	476	2834	13776	2064	1254	6014	23802	8700
1436	4174	9158	12562	1850	711	729	71	975	989
4184	5908	8021	5595	770	9895	258	6972	1266	11201
586	8055	587	3193	5153	11354	1293	15215	16894	12659
22885	46742	8564	33741	33727	11319	59097	53749	42492	26246
22927	44208	22926	22929	22932	53052	16290	44953	27591	23482
