6943	31212	9798	33832	27074
3315	4186	1085	356	5871
7025	6993	20438	23044	7030
36677	10233	35912	12058	27767
36652	13186	6923	18178	13034
6128	7259	11960	4350	3280
3703	564	3215	8347	11079
10	450	690	3599	2168
7386	34323	9899	27121	10300
3703	741	564	8797	1596
30663	24623	30580	3313	11332
7582	26872	1452	27191	3076
573	2347	304	2506	285
7677	9051	1448	233	19397
7721	38103	38106	34714	7719
1066	2497	347	1073	170
7816	25081	26919	22591	7879
7898	30034	24148	31207	15200
14080	1727	13758	1735	466
7958	25309	11050	29565	28502
1412	363	2059	488	3923
23588	8056	6085	31048	20800
3898	18753	31056	15113	6191
3970	25595	18642	6815	4277
3703	564	8347	555	958
4	2219	596	768	3703
8406	8413	27557	8429	8414
4113	37214	34237	6824	3238
5296	6719	2347	2506	946
3076	1452	1436	9911	1426
8620	28148	483	27142	22998
573	2347	304	2726	7712
5295	4699	469	1893	3422
3703	958	684	564	555
21655	11766	8770	36225	29154
3703	958	684	555	255
18302	27426	18284	32486	18283
8925	18820	36897	5166	31058
8964	30721	25793	35953	23184
1499	8984	3784	35336	32404
9070	29717	25239	10962	37015
3703	958	8347	555	684
2059	9107	1412	488	363
4648	35866	1670	7473	6873
9368	12209	34031	19268	9346
1187	25595	18652	25060	18648
9505	20719	10199	28548	24211
9562	10935	12409	30004	5904
2497	2281	8126	1066	20553
3987	14213	20	745	1331
2506	2347	3144	573	383
946	2128	1674	795	5988
37991	9822	9820	31578	35866
9862	11079	8347	15403	11631
16214	23460	11722	946	5518
9938	9911	27837	28108	4009
9952	9960	15403	4978	5556
9978	10635	38250	4292	10023
9125	9138	974	1209	2017
8651	10122	10106	2167	2506
11282	10168	13744	26388	8275
3208	7700	3076	9911	2
1066	2497	1073	4537	347
196	2550	11356	813	14771
548	8243	12405	249	8292
2975	3266	3521	11004	6826
3703	958	555	684	978
3222	11332	24623	30004	25951
10551	25595	8180	30696	248
10622	31347	21036	31339	4699
18307	3550	7046	12566	11689
19471	6244	340	4864	2290
10732	189	13327	10745	12224
10773	7652	15445	8361	1905
2225	12770	25127	4911	11098
595	596	3703	4013	14213
7937	25602	1084	12301	4009
4604	5371	3376	8289	3779
17691	2506	36329	2552	36310
10976	466	2791	25595	1727
11073	34263	31207	6573	30033
1398	12209	9299	34031	12203
4790	1209	7895	4174	12540
34271	1720	23453	27992	1761
15403	2121	16	7952	6643
3703	684	958	564	555
2939	601	22206	69	3371
2550	11356	813	14771	2632
11385	3509	3177	3477	23180
2550	11356	813	14771	155
9442	25595	3386	4699	7132
11538	4652	552	23953	11391
11578	28745	11566	4958	34735
5837	3080	2763	284	2180
11677	11676	5000	27464	14623
11743	3703	958	33649	978
11781	7717	26139	11775	11776
7281	7271	7275	7264	7259
11891	25787	11872	15978	11197
1412	363	2059	488	3923
22735	10228	3136	11968	7255
5607	16740	1494	946	2507
3703	958	232	274	3706
561	2156	1766	3703	934
12150	3663	17429	12168	10326
12215	1436	9138	8506	3315
12251	3326	1494	14145	14401
12268	12274	12263	1765	3732
3703	564	8347	555	958
1494	946	1564	899	795
1893	469	4699	2631	1895
239	233	12891	901	17170
3703	564	3215	8347	1596
8797	10855	7505	18231	22935
12524	12495	10641	3363	12435
8352	10326	4186	5871	3315
6826	2975	3266	6406	9438
4127	664	1660	12488	10828
579	27926	34906	1282	16894
6	3703	596	708	149
1210	1186	1171	26411	10161
12870	619	12861	3198	12847
12913	32928	1438	34736	25611
469	4699	448	1260	1896
12951	23178	12959	36677	7132
2900	14404	24639	147	3891
973	2168	3622	5138	5885
13038	406	26054	27428	37049
1900	16740	33862	8108	118
13204	27752	32298	9798	23803
13258	4748	35887	13261	13264
5926	14276	4328	9892	1268
34389	13312	2994	34403	34391
13384	3177	3437	3483	11270
1579	33593	15259	19324	13466
13508	17476	6445	17221	36224
13560	28121	18250	32667	30399
27926	1282	579	3345	5142
13659	17971	21524	17976	31849
12023	1436	2106	23	974
13746	4699	469	1893	438
174	2331	17971	155	21524
13957	13962	31464	24444	13934
557	3218	17429	340	6244
3703	958	978	3706	8347
14064	1032	3848	33365	13548
749	10233	7089	5431	750
3703	958	555	684	978
14159	2281	13176	28548	4855
3703	564	8347	555	958
14267	548	8292	5405	12405
11622	269	14298	19397	18049
14349	7102	23886	32593	9483
1412	363	283	2059	1436
4116	32782	2786	37155	9051
233	12891	901	17170	9051
14404	147	14420	7765	18713
5926	9892	25595	14276	4328
711	8347	5740	978	564
1205	2943	2068	1026	647
14587	14593	14584	14585	14601
14646	3663	22873	7435	4865
14738	8797	35648	18635	11940
14776	25309	22342	28078	22476
11004	2975	435	18322	3448
5443	3511	2939	531	3079
5926	9892	4328	14276	984
14889	25595	38019	31267	37527
4015	1436	699	1021	10131
14973	10800	10812	2236	26580
21655	28745	13138	8775	22553
4652	11391	7841	1660	4489
2027	1383	2350	15840	1330
1918	3897	13843	3942	1919
8440	1660	664	22338	16167
15179	14372	33927	15611	33950
15206	27926	12673	14044	579
3315	4186	374	10326	12396
564	3703	5740	8347	31
15341	23561	17476	15416	36536
3703	6	735	596	149
3703	564	3215	8347	11079
2101	13635	8905	6643	7952
4239	48	15	47	8347
15518	24623	36040	12409	3315
15636	25602	5902	38289	21082
11338	11766	20678	34212	20252
3344	31105	8152	3921	3348
1918	14437	1919	3897	15096
34403	34389	25268	21375	34391
14155	4159	9911	859	4161
12837	6228	37552	1946	15795
15877	22943	26577	31058	31103
15934	15966	9435	3390	20374
16031	16044	16106	16043	16038
946	16740	6056	1494	795
450	690	3599	2168	5137
7437	561	934	7950	15403
20060	7952	14311	26337	1864
2203	9911	1436	4790	2238
2	3208	7700	5207	91
363	29188	12215	2157	30565
3238	4116	98	16455	236
14437	1918	3942	1919	4144
16527	28548	2281	96	25861
146	3893	4144	1921	1939
1494	946	899	1674	795
16676	11753	22083	7233	27419
16728	36336	36273	27641	27679
6056	946	1612	1494	16740
16760	11753	18298	18340	9483
3703	958	555	564	8347
5847	9636	931	395	2494
3703	8347	13082	555	3800
2506	573	383	2303	2347
6143	17055	8119	8090	16897
5585	9293	29337	35153	30169
5926	25595	14276	4328	931
16898	32841	8952	11444	4188
15774	35866	9218	15554	6873
531	2939	14190	69	5443
146	3893	4144	1921	1939
4027	3213	4006	1660	2739
274	555	3800	7453	28
1066	2497	347	1073	170
3703	149	732	10801	5505
497	8292	249	33410	511
3703	958	684	564	8884
254	1596	568	564	4085
17321	5124	13782	2761	5645
17364	17369	17366	26612	11994
11949	22735	18462	3136	18467
3703	564	3215	8347	11079
1066	2497	347	1073	170
12411	4916	4947	38353	28548
16501	30399	26985	30869	6734
10519	17643	6972	1599	118
10	450	690	3599	2168
20573	1120	2497	20553	28548
3208	7700	3076	9911	2
33547	3907	9775	19135	36726
25595	5926	3683	18950	1153
17844	27666	34416	37894	10027
6056	9460	16740	2724	2747
17920	19393	19328	22064	32796
3208	6836	9911	2	5207
592	37552	15795	3207	1946
2459	28126	5527	20573	20253
487	13180	3315	1436	1085
2180	284	258	8681	3080
10239	22958	10238	9504	21387
684	31	5740	234	564
4838	15316	17972	1083	24235
35918	339	35926	4942	2167
4872	4508	18254	4224	2167
18310	3125	3640	2325	4090
37552	15795	3207	1946	12837
3072	4971	27773	1452	27770
3208	7700	3076	9911	2
18451	7848	29352	4087	15599
11949	22735	18462	3136	9706
573	304	2347	383	285
10260	466	28456	19125	6392
2989	931	25595	2963	30570
5388	1452	18240	3988	7877
1814	2038	30084	2046	22088
710	149	735	596	1452
18645	25060	28233	18653	21357
10326	5939	7508	1085	16627
946	1494	1564	634	795
18774	18775	34735	18275	28778
18858	29717	33547	25239	34403
1361	1282	27926	26244	17970
18972	10516	18507	18973	29640
4718	1452	9911	19007	16837
2720	8670	9141	573	2568
3703	958	684	555	978
3703	564	5740	684	958
2038	2046	1814	29735	4955
573	304	2347	2506	7712
2791	6392	10976	28456	33732
9729	1998	420	14698	22259
6	11854	567	4056	604
3213	8379	12834	14213	3986
560	565	1398	17859	42
573	2347	304	2506	7712
931	1779	12748	5847	8513
13988	4045	954	2226	21239
249	71	514	12405	8292
5871	4186	356	3315	10700
5617	30869	30399	26985	32734
573	2347	304	2506	7712
9453	22442	9454	19721	37973
22182	37434	12060	37449	3862
14844	6643	5695	1864	15403
1912	1282	27926	3345	1314
28973	11544	14866	16746	14859
3208	7700	3076	9911	2
558	19596	8350	8351	19649
7587	1436	1452	1422	8385
19845	21205	1083	17486	18915
19904	30064	18403	29443	37446
3703	564	8347	555	958
555	3703	684	564	31
9106	13	3365	7573	27188
20025	13474	22856	25039	32010
4699	438	469	1896	9490
48	47	4239	3703	15
931	36570	8504	2497	5847
3703	31	564	555	684
18132	9798	36841	30792	20120
17307	5124	5645	13782	14311
2046	1814	29735	2047	4955
4832	37766	35647	36335	6107
8565	8521	147	13327	17297
2038	2046	1814	29735	2047
1140	1452	605	3208	1436
11177	4202	7935	4203	1761
634	946	16740	6056	1494
2267	9220	23028	8899	13109
13635	2990	13634	15403	2121
3703	564	3215	8347	11079
20515	17112	15599	16941	15611
7314	5137	973	2168	4016
297	3622	4016	973	5137
20573	2497	20553	28548	4886
14732	3238	13109	13635	10958
1917	1918	13845	15105	3897
1957	38182	18904	22084	30217
20703	13123	14252	14766	33950
20722	13866	4094	9914	1426
3703	564	8347	555	958
10307	8620	14596	6776	22839
3703	31	564	555	684
1918	1919	34613	15729	3887
946	16740	1494	6056	795
3703	564	8347	555	958
35866	5902	20920	8394	27472
17109	12409	6217	10645	14501
3874	1524	735	3703	596
21020	18916	26388	10152	11282
1436	23	699	4015	2017
16740	860	946	2507	6056
2939	69	3439	3079	601
21185	34614	15158	7491	21180
21212	32685	17362	25168	26580
5539	24242	16654	2121	7402
26900	9052	26795	850	12614
573	2347	304	2506	7712
12880	602	12837	619	15795
3642	3701	7381	35113	455
1066	2497	931	347	4537
21509	10288	34142	17697	13750
21540	17971	21657	36870	21516
3633	6325	32653	14195	6324
6056	2507	16740	9460	946
5385	745	14213	3987	20
18307	3550	7046	12566	11689
3208	7700	3076	9911	2
21622	30715	32667	25449	30714
21655	13136	24456	21644	11766
21698	21697	21702	21756	21732
1205	2068	2789	5926	19383
21875	6873	35866	15774	10149
4439	1270	4407	27042	33342
22007	21978	21972	34284	14053
3703	564	8347	958	3215
573	2347	304	2506	7712
946	16740	6056	1494	795
3208	9911	2	91	5207
561	7437	934	11930	3170
9138	1209	729	20269	7895
22145	32306	18266	27820	16292
8877	34735	16333	4787	4958
3208	1452	2	3076	5207
484	25595	3439	466	3079
1066	2497	347	1073	170
1066	2497	1073	4537	347
22290	31746	17476	6445	14284
22322	1084	34492	27507	1083
7950	7952	26337	7971	8062
22383	20047	22068	26696	3703
1140	1452	605	2121	3208
1660	4127	8075	664	34867
1755	22492	6466	1066	38353
22531	7862	22545	22551	22534
395	25595	3019	29177	8534
4	2219	596	768	3703
634	946	16740	6056	1494
484	86	65	3439	25595
6292	19150	3633	6337	1852
5607	3936	6056	2724	6244
22717	26174	19200	38404	1777
363	3315	1412	283	12215
514	12405	8292	33410	511
946	16740	6056	1494	795
4526	11079	564	3215	8884
13747	1887	17187	17200	23261
5207	2	91	6770	11932
22817	5926	6192	22822	9892
11083	13801	1436	8472	28452
22893	14650	19885	1084	27507
1066	2429	4537	2497	1073
11404	3778	8690	2822	37484
3049	1140	449	6063	1596
3315	4186	10326	6304	7508
15774	36655	35866	9065	14735
813	2632	155	2550	5238
43	965	2759	13778	3237
1205	1026	2789	647	2068
347	1066	2497	6244	931
931	5488	1270	2497	6244
23233	22799	18176	17525	18221
4699	1896	2631	1893	8695
474	699	1436	389	2017
931	5847	8513	1270	1066
23414	35071	32951	23064	27766
23454	34271	23453	1973	36578
23496	14532	36042	32936	327
3970	25595	5926	4277	3110
23536	23825	28006	28819	24608
249	8292	71	12405	514
23581	36536	34662	26747	25151
23611	22083	35271	22550	7102
946	1494	795	1564	634
23707	4508	37912	35918	22172
10207	2550	6191	3921	5229
1140	1452	2121	3208	5207
1205	4264	19383	4251	2789
23791	23788	9859	38331	9848
23857	18974	22977	34011	20885
3703	1542	8347	958	13082
3703	684	564	958	5740
441	585	23756	559	32794
14463	561	7437	934	463
12058	749	10233	27767	36677
23998	31207	34263	28785	18596
24023	18351	19388	11530	35866
3703	564	8347	555	958
946	569	1494	1905	2697
438	469	1896	9490	1260
454	25595	5926	3683	18950
12458	1426	3208	9911	3076
3862	8797	37434	449	2121
71	8292	12405	514	18916
1494	946	1564	795	16740
5644	2121	15403	7952	18231
24237	36043	27409	28362	33458
24252	27398	26054	37300	4507
7041	35822	11433	1924	24327
376	4186	17429	2881	3315
24378	18228	3703	3211	3235
2632	155	5238	2550	6190
24520	15948	3672	1083	36554
24551	17117	31602	31620	28389
24579	26504	21717	25793	21831
24626	1084	27507	13578	18380
1066	2497	347	1073	170
24680	37446	20360	11332	36650
1362	34097	5512	4273	18584
1436	24751	699	2749	1299
10865	1452	9911	3988	3208
1066	2497	347	1073	170
25595	10551	4308	38204	30696
634	946	6056	795	1564
21178	7117	3891	14437	13764
274	555	3800	7453	28
2632	2550	5238	5560	35822
9138	1209	1436	699	2017
946	16740	6056	1494	795
8668	2167	16214	354	18477
564	3703	958	8884	8347
3921	3965	5416	3344	5413
13	3365	9106	7573	27188
10	39	450	3857	3599
9460	6391	6056	2507	16740
25282	35071	31699	10149	25602
450	10	690	3599	39
11205	14355	4942	6766	3971
25350	27262	6107	18440	13061
12495	719	2917	2146	10632
25367	36496	14941	16407	25603
25384	18771	7595	21375	25268
25456	25451	27836	33234	7583
2497	226	2281	1066	172
11332	25263	5886	25515	385
25538	25534	32685	25167	36471
354	9407	5518	6713	16501
28108	13677	5058	5902	8506
1494	946	899	1564	1674
32510	31081	11444	25626	23597
1918	1917	13845	1919	3897
1117	1361	17474	33854	8359
1066	2497	931	4537	2281
25678	1997	35822	5189	31132
7888	12107	12409	26420	25734
25771	25774	19162	25751	34097
25833	30701	27103	17202	37021
25855	36427	23825	25263	26248
25934	18732	25933	26286	106
1066	2497	931	4537	2281
4045	43	2226	954	12004
1564	1494	946	795	16740
3703	958	555	684	564
3928	3141	9727	3142	18295
8530	7542	3076	9911	7356
11722	1368	10007	407	19722
26126	26104	7717	36793	33208
25080	28882	25264	4955	28885
450	10	690	3599	39
7030	4375	23044	7027	17971
564	3703	4314	958	8884
340	6244	2290	3676	1066
3208	7700	3076	9911	2
50	37209	3238	4640	3239
12302	17970	1269	26795	27926
3703	564	3215	8347	1596
514	249	493	18522	496
10406	25595	8266	33868	26371
699	474	1436	563	2017
573	304	9141	383	2347
8550	31821	42	589	5501
9138	1209	26507	2017	26516
26570	26126	7717	26590	30630
26620	25611	4153	4219	29367
339	35918	2339	864	23652
9729	1998	1995	14698	420
1727	1998	931	21381	8164
2631	469	438	12973	8695
26846	34713	26845	27774	150
3703	564	8347	555	958
954	4045	8800	12004	2759
26882	24834	22515	5723	14883
48	47	4239	3703	15
8076	17653	1436	699	9138
931	5847	38353	4886	19317
27004	15164	6223	2919	5183
13133	27023	5607	19887	5173
8180	30696	10551	25595	27052
2951	466	10976	18546	25595
12991	6787	36677	3442	24187
3703	564	8347	555	958
11722	11728	1368	32035	19722
27203	30564	17214	18424	18635
1295	22379	11079	31127	4768
10	450	3599	2168	39
931	930	5488	1066	1270
7473	37396	27288	6181	34094
2562	6205	1727	1998	6437
16446	27329	7836	6824	24659
1849	1848	21288	31158	21262
11722	407	593	9113	2657
13	3365	9106	7573	27188
27504	767	24972	15276	32393
946	16740	6056	1494	634
934	561	7950	7437	2121
3137	12495	719	2917	2146
27586	4438	20154	5847	9932
6056	9460	16740	795	2747
39	10	450	3857	8327
1066	2497	1073	4537	347
27752	32298	7228	27747	34706
9959	19923	561	7437	2545
7254	7259	17391	946	27386
354	9407	5518	6713	16501
34867	1660	552	4652	3208
27842	27841	27077	24071	34003
3703	958	6258	255	555
1031	1161	27890	21027	20034
2442	20384	9729	1765	931
27941	11332	5921	11979	23826
3732	6994	2442	31201	1765
28022	36545	22342	23569	36536
2550	11356	813	2632	14771
4434	11722	27926	2506	1296
22735	22240	10228	10227	22217
9442	11458	3386	7132	4699
6	3703	596	149	735
748	38091	38088	32159	8068
663	4077	30341	664	28158
3703	958	6333	978	255
3703	958	555	978	8347
16407	8678	15081	13025	30419
53	16112	3851	2743	5999
15131	9494	20516	21502	1599
19155	19336	4281	13	4077
3208	5207	2	91	7700
573	383	2657	2347	2694
11315	11316	2327	14193	28456
958	3703	684	5740	564
14949	28388	8659	560	23435
4955	3067	11988	13689	30084
28463	25239	9070	10962	29717
29427	6181	27868	11006	7473
6244	340	19471	574	4864
1596	3703	958	564	15
18307	21581	28591	7085	2145
10296	28502	36618	20068	16549
9911	29626	3208	1452	2
25595	931	10279	395	7617
934	561	7950	7437	2121
9729	1998	420	14698	22259
8347	3703	13917	958	978
4971	27773	27770	1452	24242
2940	4201	4361	13955	1436
28911	11166	14866	15663	7583
29010	1314	1282	27926	15412
17353	2983	17358	29058	23476
9454	22442	19721	37973	8350
3923	2076	1412	488	2059
873	6508	9483	12618	12624
29177	357	18950	3683	259
29206	26375	28843	23674	27197
564	3703	684	958	555
3703	564	14168	13917	1596
35071	29309	11140	14226	38185
1452	9911	4017	3208	1023
2350	1383	2027	15840	966
29358	31446	6743	14775	36896
10151	1436	699	4015	1299
14671	1998	25464	14698	29544
3208	7700	3076	9911	2
18880	19633	11038	3872	18231
29608	22084	36610	11332	35866
1436	699	2017	701	1021
1066	2497	5488	4537	931
29705	1969	8033	24603	2976
29767	28990	28419	4974	28420
4117	11491	3218	7515	340
946	1494	16740	6056	634
9057	11092	24149	18584	24242
29840	34003	25595	8715	28233
20378	29848	29859	11046	15926
2506	296	2347	573	287
8902	17214	22068	22935	3730
564	3703	684	958	555
1140	7402	1596	16632	2121
34706	29966	34711	29958	15766
23994	1092	4442	24001	5493
21746	23886	27976	28785	20065
3315	376	6304	4186	340
2168	3622	5830	1257	4016
2102	2662	30093	28433	559
30143	1084	7179	32560	36703
885	16740	1494	946	6056
51	3208	9911	1452	4628
233	16272	4442	9051	3125
573	2347	304	2506	285
573	2347	304	2506	7712
1066	2497	347	1073	170
3208	2	9911	928	1452
11321	1091	3676	6244	340
1291	1452	3208	9911	3076
4236	15840	2350	2027	1383
508	454	3683	5926	5069
17465	1084	1083	33679	8531
5926	11195	19101	14276	1268
573	2347	304	2506	7712
30447	22998	26822	7389	7386
17444	17476	35559	16679	6445
30506	6243	6679	3326	8603
22839	7727	14595	26822	14596
30537	30538	30542	22943	30558
30600	9798	12647	22315	36563
958	684	5740	3703	564
30647	26228	35547	23951	14371
30684	1084	12899	27449	32560
4699	469	23265	25595	1896
24659	27494	5645	31207	31211
3767	25136	36417	30196	28362
4699	469	1893	1896	2631
20480	3237	3067	4955	4045
5518	354	9407	5467	5464
30826	6107	34998	36335	27419
1391	342	1404	28207	16375
4	596	714	3147	25221
585	559	441	34068	33113
9051	946	1494	1092	1564
10682	11400	2990	15403	13634
5926	4328	5590	14276	9892
8455	2020	28338	23	20782
30986	12837	3207	6228	37547
596	3703	4013	14213	20
3703	564	8347	555	958
2121	449	506	3703	1029
116	9012	31049	36141	17785
31125	20153	24211	15316	20241
31158	29266	3626	25602	9091
3315	5459	356	5871	10326
9438	6406	3112	6437	6205
3703	564	8347	555	958
14941	25601	19434	16368	16407
1205	2068	2789	654	5926
28908	14799	30701	27090	37021
31374	12720	6590	1524	10801
365	2068	973	3622	2168
1794	14213	8379	14243	4013
31431	1412	9138	363	2059
3703	564	5740	255	958
146	3893	4144	1921	1939
4852	661	347	2497	1066
31488	23951	35547	36624	31493
1066	2497	931	4537	2281
13710	946	1494	795	899
561	7437	934	7950	2101
27700	13474	14061	25039	19481
12601	8359	27926	11722	3281
21212	32685	17362	25168	26580
15	2739	3703	1452	3009
2303	2506	2347	24279	31572
2145	18307	7087	3550	7046
12641	1269	27926	2546	26785
958	31796	3703	8347	3215
11205	14355	4942	6766	3971
454	25595	5926	3683	18950
12647	31879	9798	24697	28731
18500	23799	18543	38331	23791
31915	17803	16237	10635	24066
38353	2497	4886	226	20573
31942	8926	10208	21367	8885
3938	946	1088	8108	12627
8292	12405	71	514	18916
3703	958	684	5740	564
3128	596	3703	3874	149
6719	24579	13596	25793	26504
946	569	1494	1905	795
25595	8241	8174	395	8233
1066	1073	170	347	2497
6	3703	596	708	149
8426	28480	1219	5405	514
1383	2027	15840	966	14213
5278	19776	1727	931	1998
5443	2939	3079	3511	14190
704	32510	31081	11444	23597
3942	14437	1938	4144	7796
3703	958	555	684	564
4844	3315	10326	7508	8367
3703	564	8347	555	958
4942	3971	11205	2158	864
1494	871	917	946	2541
5926	4328	14276	776	1268
1796	11093	596	4508	3703
32433	32440	17751	32435	32430
3703	564	3215	8347	11079
32560	34492	27507	14680	17465
946	1494	16740	6056	795
32277	5963	32608	5970	32601
974	9138	1436	699	1209
26927	35866	13677	27464	25194
22174	9798	32718	32712	36563
32759	37729	20524	9318	25686
10	3857	450	39	3599
1436	23	699	4015	2017
573	2347	7703	2506	383
3344	31105	8152	3921	3348
11722	2657	1368	407	26043
32908	255	958	18378	3703
946	1494	16740	291	1564
2992	4172	5999	29576	1660
18184	20803	4537	8722	1373
1066	2497	347	1073	170
946	16740	1494	6056	795
33139	33160	33170	33166	33141
564	3703	5740	8347	17
3703	564	3215	8347	11079
14837	5926	33864	19892	19330
4160	4009	12301	36033	28452
5926	33322	4328	14276	9892
2	30417	91	11932	7700
1130	1524	596	4978	15555
4652	11391	7841	1660	4489
13917	555	8347	11631	11079
33656	29565	28068	11050	22353
2900	3891	24639	7792	147
383	573	2347	2506	2694
33506	33508	33505	9032	596
33547	9775	25268	29542	34631
311	13432	14975	1391	342
3703	564	8347	555	958
4503	33166	33203	2276	33170
16740	946	1494	6056	795
33651	25174	10133	22353	15226
958	684	555	274	28
3703	1596	564	3215	13917
958	3703	684	978	555
573	2347	304	2506	285
10980	28456	34877	33732	33745
4699	2631	469	1896	1893
564	3703	8347	555	958
1066	12403	35896	8722	12408
5926	6968	25595	14276	9892
6056	9460	946	634	6251
33953	33922	33896	26397	8252
25595	5926	3683	18950	1153
946	2311	1494	1564	795
573	2347	304	2506	7712
12521	487	13055	12409	13180
12495	2917	2146	10632	12437
7776	7733	31056	7735	34120
34144	23028	31158	18584	35325
5585	9293	29337	35153	407
34204	29177	34011	10340	17783
2893	1998	14698	12171	6466
748	6103	8053	20835	6088
4186	3315	7508	12396	1085
20573	2497	20553	931	28548
3703	8347	149	958	732
1209	974	1133	9138	68
3703	958	684	564	555
21384	3268	3643	30451	8620
3703	1596	13917	564	3215
34348	2423	3787	2430	13130
555	3703	684	958	8347
3703	564	3215	8347	11079
14190	3079	69	5443	14189
34403	2994	8072	25268	21375
34417	38020	27956	9483	18628
354	9407	5518	6713	16501
2145	18307	7087	3550	7046
1066	2497	347	1073	170
973	2168	3622	5138	5885
2303	2506	2347	573	296
34533	18258	34541	27666	36228
9729	1998	14698	420	22259
2068	1205	5926	5254	654
2433	37313	18753	13737	15158
2007	29423	30564	16549	16263
552	4652	7841	4489	11391
98	4116	561	2333	15403
34695	14570	8578	5794	602
6576	1066	347	4852	340
239	233	12891	901	17170
9062	34756	14010	11753	20447
469	4699	438	3630	1260
4632	389	1436	474	699
2497	2428	20573	1066	347
2219	596	768	3703	735
2563	1727	25943	10946	6205
24398	1383	1330	15840	2350
34906	27926	579	16894	1282
21158	735	149	3703	5505
1436	699	4015	2017	1021
3703	564	8347	555	958
21561	7933	959	2236	760
4757	4407	14492	5847	4415
233	12891	901	17170	9051
35103	4911	5726	35918	13638
17738	10239	18095	22958	27123
1436	1021	699	2017	1299
18349	8379	1791	14213	13480
1021	2017	4015	9138	1452
16740	6056	946	9460	1612
3208	7700	3076	9911	2
13991	17476	14182	31746	37878
573	2347	304	2506	7712
958	5740	3703	564	555
6016	26429	973	3622	2168
35303	15044	18974	20231	10031
3703	564	8347	555	958
1066	2497	347	1073	170
35383	33301	5828	17278	3633
946	16740	6056	1494	795
4942	2158	9124	22029	864
3921	8086	22073	4188	3344
14754	10516	18970	18967	18969
596	3703	149	1524	735
35501	25309	11050	28078	33656
395	25595	1153	4752	1046
2180	284	3080	258	5837
35558	25449	30715	1070	9483
978	3703	958	2121	1452
35618	26228	23951	35547	20426
1564	946	1494	899	634
12495	3137	2909	7046	2145
15403	2121	16	7952	6643
20647	31600	2697	946	23650
2789	12409	1085	3750	7508
11547	14829	28973	4461	11983
3703	564	5740	255	684
5926	14276	4328	776	9892
15679	155	813	2632	18821
1766	2121	15403	2101	3703
9138	1436	7489	1209	1021
946	16740	6056	1494	795
35918	35926	11814	18224	37445
9106	3365	7573	27188	3625
15736	15767	29177	5304	28237
3386	25595	11458	4699	7132
9848	23791	38331	29355	30518
16271	23857	35315	32349	14507
6122	8839	3147	596	4942
3208	7700	3076	9911	2
5488	1270	92	931	1781
3315	4186	374	10326	5871
2180	284	2763	6347	4247
596	3703	149	1524	735
6056	16740	946	795	9460
36177	37878	27774	17223	28184
3208	5207	2	91	6770
469	4699	438	1260	1893
3208	7700	3076	9911	2
36220	36211	15731	35496	36214
3703	564	3215	8347	1596
27497	4790	7489	1436	17835
